202.67	176
202.67	184
202.67	192
202.67	200
202.67	208
202.67	216
202.67	224
202.67	232
202.67	240
213.33	80
213.33	88
213.33	96
213.33	104
213.33	112
213.33	120
213.33	128
213.33	136
213.33	144
213.33	152
213.33	160
213.33	168
213.33	176
213.33	184
213.33	192
213.33	200
213.33	208
213.33	216
213.33	224
213.33	232
213.33	240
224	80
224	88
224	96
224	104
224	112
224	120
224	128
224	136
224	144
224	152
224	160
224	168
224	176
224	184
224	192
224	200
224	208
224	216
224	224
224	232
224	240
234.67	80
234.67	88
234.67	96
234.67	104
234.67	112
234.67	120
234.67	128
234.67	136
234.67	144
234.67	152
234.67	160
234.67	168
234.67	176
234.67	184
234.67	192
234.67	200
234.67	208
234.67	216
234.67	224
234.67	232
234.67	240
245.33	80
245.33	88
245.33	96
245.33	104
245.33	112
245.33	120
245.33	128
245.33	136
245.33	144
245.33	152
245.33	160
245.33	168
245.33	176
245.33	184
245.33	192
245.33	200
245.33	208
245.33	216
245.33	224
245.33	232
245.33	240
256	80
256	88
256	96
256	104
256	112
256	120
256	128
256	136
256	144
256	152
256	160
256	168
256	176
256	184
256	192
256	200
256	208
256	216
256	224
256	232
256	240
266.67	80
266.67	88
266.67	96
266.67	104
266.67	112
266.67	120
266.67	128
266.67	136
266.67	144
266.67	152
266.67	160
266.67	168
266.67	176
266.67	184
266.67	192
266.67	200
266.67	208
266.67	216
266.67	224
266.67	232
266.67	240
277.33	80
277.33	88
277.33	96
277.33	104
277.33	112
277.33	120
277.33	128
277.33	136
277.33	144
277.33	152
277.33	160
277.33	168
277.33	176
277.33	184
277.33	192
277.33	200
277.33	208
277.33	216
277.33	224
277.33	232
277.33	240
288	80
288	88
288	96
288	104
288	112
288	120
288	128
288	136
288	144
288	152
288	160
288	168
288	176
288	184
288	192
288	200
288	208
288	216
288	224
288	232
288	240
298.67	80
298.67	88
298.67	96
298.67	104
298.67	112
298.67	120
298.67	128
298.67	136
298.67	144
298.67	152
298.67	160
298.67	168
298.67	176
298.67	184
298.67	192
298.67	200
298.67	208
298.67	216
298.67	224
298.67	232
298.67	240
309.33	80
309.33	88
309.33	96
309.33	104
309.33	112
309.33	120
309.33	128
309.33	136
309.33	144
309.33	152
309.33	160
309.33	168
309.33	176
309.33	184
309.33	192
309.33	200
309.33	208
309.33	216
309.33	224
309.33	232
309.33	240
320	80
320	88
320	96
320	104
320	112
320	120
320	128
320	136
320	144
320	152
320	160
320	168
320	176
320	184
320	192
320	200
320	208
320	216
320	224
320	232
320	240
